date,open,high,low,close,volume
2007/06/06,125.49,125.49,122.8,123.36,826000
2007/06/07,124.65,125.17,122.68,123.13,890200
2007/06/08,122.5,124.7,121.5,124.45,672800
2007/06/11,124.84,124.9,123.81,123.99,402630
2007/06/12,123.49,123.61,122.3,122.34,372000
2007/06/13,122.92,123.91,122.92,123.81,314900
2007/06/14,123.5,124.02,123.01,123.72,318200
2007/06/15,124.07,125.56,124.07,125.45,495600
2007/06/18,125.45,125.6,124.28,124.99,272600
2007/06/19,125.23,125.48,124.72,125.2,232900
2007/06/20,125.13,125.43,123.38,123.7,585700
2007/06/21,124.82,125,123.71,124.99,530200
2007/06/22,124.05,124.2,122.6,123.02,285000
2007/06/25,123.13,124.12,122.64,123.11,305700
2007/06/26,124.1,124.52,123.33,123.5,405900
2007/06/27,123.6,124.02,122.71,123.85,651900
2007/06/28,123.89,125.15,123.8,124.67,496400
2007/06/29,126.01,126.49,125.26,125.88,546800
2007/07/02,126.51,128.2,126.51,128.12,511100
2007/07/03,127.85,128.33,127.07,127.97,237400
2007/07/05,127.8,127.8,126.55,127.19,304600
2007/07/06,126.35,126.8,126.06,126.23,305200
2007/07/09,126.97,127.3,126.67,126.93,197400
2007/07/10,126.34,126.51,125.54,125.71,320300
2007/07/11,125.5,125.81,125,125.67,919700
2007/07/12,125.2,126.35,124.93,126.3,383600
2007/07/13,125.7,126.34,125.5,125.98,283300
2007/07/16,126.1,126.39,125.73,125.84,224600
2007/07/17,124.21,124.47,123.7,123.97,534900
2007/07/18,122.98,122.98,121.24,122.61,751500
2007/07/19,123.69,124.03,123.46,123.71,342700
2007/07/20,123.65,123.77,121.85,122.91,679600
2007/07/23,122.77,123.6,122.77,123.19,289700
2007/07/24,123.66,123.78,122.31,122.49,418700
2007/07/25,123.39,123.41,121.5,122.29,557900
2007/07/26,122.32,122.35,117.05,119.2,1258700
2007/07/27,121.82,121.82,119.04,120.48,680700
2007/07/30,122.49,122.6,121,121.79,639300
2007/07/31,121.49,122.36,120.5,120.63,425700
2007/08/01,120,121.66,117.62,119.17,1154000
2007/08/02,118.01,119.17,117.62,118.59,778400
2007/08/03,119.99,121.54,118.9,118.9,766500
2007/08/06,121.6,122.19,118.81,121.15,797000
2007/08/07,121,122.9,121,122.41,725500
2007/08/08,122.9,123.35,122.24,123.22,506600
2007/08/09,120.71,121.21,119.5,119.79,901400
2007/08/10,119.3,120.19,117.21,119.33,693200
2007/08/13,119.6,120.55,119.4,119.4,350400
2007/08/14,119.15,119.37,117.8,117.99,396000
2007/08/15,117.17,117.49,115.11,115.26,520800
2007/08/16,114.21,115.53,110,113.91,1394400
2007/08/17,114.2,114.99,111.91,114.51,1024100
2007/08/20,114,114.52,112.61,113.65,823000
2007/08/21,113.65,114.98,113.65,114.49,563700
2007/08/22,114.51,115.64,114.5,115.31,442500
2007/08/23,115.1,115.65,114.88,115.31,403900
2007/08/24,114.96,116.75,114.72,116.59,231200
2007/08/27,115.46,116,115.11,115.19,230500
2007/08/28,115,115.17,112.94,113.01,274700
2007/08/29,113.02,114.98,112.66,114.81,445800
2007/08/30,112.7,114.23,112.37,113.29,322000
2007/08/31,115.85,116.4,115.05,115.68,392100
2007/09/04,116.55,117.17,116.09,116.95,381900
2007/09/05,115.49,115.59,114.5,115.27,290500
2007/09/06,114.75,116.09,114.38,115.48,438500
2007/09/07,114,114,112.63,113.3,352800
2007/09/10,115.01,115.01,111.93,112.47,409200
2007/09/11,113.06,113.68,112.93,113.25,253300
2007/09/12,113.29,113.65,112.6,113.14,370400
2007/09/13,112,113.09,112,112.38,547200
2007/09/14,112.5,113.5,112.26,113.18,211000
2007/09/17,112.5,113.02,112.2,112.67,253600
2007/09/18,112.26,113.78,111.47,113.73,441300
2007/09/19,115.2,116.33,115.13,115.46,409100
2007/09/20,115.85,115.87,114.6,115.3,609600
2007/09/21,114.69,115.33,114.59,115.06,443100
2007/09/24,115.01,116.5,114.15,114.65,431500
2007/09/25,115.64,115.93,114.84,115.3,291300
2007/09/26,115.1,115.3,113.5,114.89,364100
2007/09/27,115,116.07,115,115.88,281700
2007/09/28,116.75,117.99,116.75,116.86,290000
2007/10/01,117.72,118.87,117.51,118.75,478000
2007/10/02,118.56,119,117.51,118.23,398400
2007/10/03,117.98,117.98,115.38,116.13,663500
2007/10/04,116.75,116.99,115.94,116.29,490900
2007/10/05,117.2,118.54,117.2,117.67,285800
2007/10/08,116.95,117.36,116.71,117.36,146500
2007/10/09,115.5,115.94,115,115.8,428300
2007/10/10,114.49,114.59,113.85,114.12,552700
2007/10/11,114.5,115.07,113.15,113.68,555200
2007/10/12,112.42,112.75,112.01,112.63,428650
2007/10/15,110.07,110.07,107.68,108.11,1418100
2007/10/16,109,109.25,107.41,108.9,734200
2007/10/17,108,108,106.32,107.03,724700
2007/10/18,109.33,109.33,108.13,108.98,487400
2007/10/19,107.5,108.04,106.25,106.4,649200
2007/10/22,106.51,107,105.41,106.86,775100
2007/10/23,107.98,108.98,107.54,108.34,375800
2007/10/24,106.1,106.94,104.5,106.07,882000
2007/10/25,106,106,104.77,105.75,420600
2007/10/26,108.6,109.94,107.82,109.73,678900
2007/10/29,112,112.32,110.9,111.99,596800
2007/10/30,111.8,112.09,111.2,111.3,298800
2007/10/31,113.05,114.65,112,114.44,708900
2007/11/01,115.75,115.75,113.99,114.45,785200
2007/11/02,113,113.38,111.74,113,567200
2007/11/05,112.5,112.94,110.62,111.64,524337
2007/11/06,111,112.12,111,111.99,496498
2007/11/07,114.48,116,110.88,111.71,836070
2007/11/08,110.98,112.5,107.52,108.99,867525
2007/11/09,107.9,108.72,106.79,107.86,601506
2007/11/12,108.2,109.46,107.45,107.73,609005
2007/11/13,109.2,111.32,108.88,111.13,603205
2007/11/14,110.17,112.14,110.17,111.12,483922
2007/11/15,111.15,111.85,109.76,110.48,485957
2007/11/16,110.28,111.27,109.36,110.2,418268
2007/11/19,109.75,110.35,107.98,108.8,531098
2007/11/20,109,111.29,108.56,110.07,655539
2007/11/21,108.99,108.99,106.94,108.08,473059
2007/11/23,108.1,109.68,107.86,109.4,164000
2007/11/26,108.4,110.64,108.4,108.45,421782
2007/11/27,112,112.7,110.47,112.11,1164998
2007/11/28,110.55,112.7,110.39,112.17,521794
2007/11/29,112,113.04,111.98,112.66,395945
2007/11/30,112.69,113.75,111.96,112.45,458735
2007/12/03,112,112.81,110.61,110.92,402414
2007/12/04,110,110.98,110,110.72,291421
2007/12/05,110.89,112.85,110.89,112.33,401936
2007/12/06,111.33,113.56,111.33,113.42,290554
2007/12/07,114.25,114.56,113.85,114.21,325632
2007/12/10,113.59,115.19,113.59,114.94,530603
2007/12/11,114.82,114.82,110.9,110.97,584297
2007/12/12,112.8,114.99,111.66,112.52,520581
2007/12/13,111,111.13,109.69,110.43,437705
2007/12/14,109.54,109.54,106.01,106.3,1013787
2007/12/17,106,106.91,105.04,105.19,449947
2007/12/18,105.75,106.77,104.8,106.29,448432
2007/12/19,105.56,106.65,105.04,105.58,461450
2007/12/20,105.01,106,105.01,105.86,393146
2007/12/21,106.2,107.46,105.94,107.4,374092
2007/12/24,106.98,107.51,106.68,107.25,123462
2007/12/26,108.23,108.9,107.65,108.87,449736
2007/12/27,108.85,109.12,107.27,107.52,480209
2007/12/28,107.02,107.67,106.54,106.6,336084
2007/12/31,106.5,106.95,105.65,106.17,369095
2008/01/02,106.6,107.65,106.02,106.46,373822
2008/01/03,107.5,107.5,106.29,106.9,346189
2008/01/04,105.76,106.5,103.75,103.94,560392
2008/01/07,104,105.12,103.72,104.47,581751
2008/01/08,105.07,105.12,102.87,103.04,453960
2008/01/09,103.51,106.44,103.51,106.24,867710
2008/01/10,103.2,104.94,102.75,104.38,802461
2008/01/11,102.51,104.74,102.51,102.93,442555
2008/01/14,103.01,104.9,103.01,104.11,385684
2008/01/15,104,104,100.25,100.45,861461
2008/01/16,98.89,100.26,98.24,99.26,764023
2008/01/17,100.79,101.28,98.32,98.6,753168
2008/01/18,99.6,100.84,98.01,99.7,950331
2008/01/22,91.92,97.83,91.21,96.91,1350644
2008/01/23,94.99,99.72,94,99.25,1388607
2008/01/24,99.37,100.21,98.54,99.7,570108
2008/01/25,102.73,104,101.2,102,688681
2008/01/28,102,102.35,100.67,102.2,629380
2008/01/29,103.74,103.82,102.69,103.82,462500
2008/01/30,104.14,106.2,103.45,104.72,637695
2008/01/31,107.81,108.9,106.38,108.32,1733310
2008/02/01,108.67,109.8,108.47,109.8,489775
2008/02/04,110.06,110.41,109.02,109.19,395997
2008/02/05,107.01,107.01,105.11,105.37,729325
2008/02/06,109.32,110.63,107.73,107.78,1096345
2008/02/07,110.25,110.79,108.73,110.38,1122962
2008/02/08,109.05,110.17,107.84,108.63,407033
2008/02/11,108.99,110.52,108.2,110.29,535400
2008/02/12,111.25,113.17,111.25,112.15,774827
2008/02/13,111.77,111.77,109.25,110.22,632826
2008/02/14,110.5,110.97,109.15,109.52,361537
2008/02/15,111.1,111.65,109.61,110.99,315767
2008/02/19,116.93,117.59,114.92,116,935445
2008/02/20,113.45,113.84,111.5,113.25,471588
2008/02/21,113,113,110.8,110.81,479550
2008/02/22,110.81,111.24,108.44,110.73,922982
2008/02/25,111.31,112.32,110.49,112.14,528043
2008/02/26,110.7,112.81,110.18,112.14,513000
2008/02/27,112.05,113.84,112.05,112.87,749156
2008/02/28,110.56,111.47,110.29,110.57,410844
2008/02/29,109.77,109.99,108.15,108.55,533913
2008/03/03,108,109.16,107.49,109.08,803791
2008/03/04,106.78,106.78,104.17,105.26,902090
2008/03/05,105.41,106.4,104.66,105.6,561153
2008/03/06,104.84,105.95,104.04,104.41,660078
2008/03/07,104.42,104.42,102.69,103.37,696499
2008/03/10,102.5,103.15,100.49,100.8,672380
2008/03/11,104.58,106.07,104.14,106.07,770043
2008/03/12,107.02,107.02,104.9,105.02,385935
2008/03/13,103.9,105.55,102.41,105,700331
2008/03/14,103.25,103.39,99.15,100.28,1261231
2008/03/17,99,100.52,97.86,99.2,954108
2008/03/18,100.97,102.71,100.28,102.6,675573
2008/03/19,101.9,103.56,100.74,100.84,784910
2008/03/20,101.89,103.5,99.92,103.16,560689
2008/03/24,105.46,108.02,104.92,106.07,845642
2008/03/25,106.95,107.26,104.78,106.95,408922
2008/03/26,105,106.65,104.08,104.21,369500
2008/03/27,103.97,104,102.19,102.26,432700
2008/03/28,104.04,104.64,103.31,103.79,1683924
2008/03/31,100.29,101.33,99.8,100.89,778026
2008/04/01,101.19,103.46,101.1,103.28,1421477
2008/04/02,103.17,103.29,101.31,101.92,1134209
2008/04/03,102.19,102.19,99.79,100.04,1080543
2008/04/04,98.54,98.68,97.54,97.98,1236304
2008/04/07,98.1,98.23,97.2,97.47,1166110
2008/04/08,97.2,97.25,96.06,96.43,813168
2008/04/09,96.9,96.9,95.09,95.2,738401
2008/04/10,95.57,96.24,95.01,95.41,2826691
2008/04/11,96.4,96.4,95.01,96.02,749315
2008/04/14,96.86,96.86,95.55,95.74,509041
2008/04/15,95.27,96.4,95.25,96.33,541592
2008/04/16,97.32,98.25,96.44,97.98,667600
2008/04/17,97.5,98.9,97.5,98.57,558452
2008/04/18,100.49,101.95,100.38,101.55,769828
2008/04/21,102.5,103.94,102,103.72,553930
2008/04/22,101.69,101.69,100.12,100.56,560153
2008/04/23,99.75,100.24,99.05,100.18,378519
2008/04/24,99.32,100.7,98.89,100.1,517388
2008/04/25,101.01,102.41,101.01,102.06,518641
2008/04/28,101.42,102.59,101.42,101.96,308708
2008/04/29,101.16,102.3,101.16,101.8,283730
2008/04/30,101.16,103.18,101.16,101.5,569558
2008/05/01,101.02,103.34,101.02,103.07,506220
2008/05/02,103.31,105.14,103.31,104.94,863525
2008/05/05,104.95,105.34,104.1,105.12,572245
2008/05/06,105.17,105.9,104.39,105.66,481950
2008/05/07,105.68,106.58,104.45,104.76,355556
2008/05/08,102.99,102.99,99.25,100.56,856811
2008/05/09,102.02,102.13,100.09,101.31,683519
2008/05/12,101.04,101.63,100.71,101.61,420165
2008/05/13,101.5,102,100.78,101.35,309803
2008/05/14,100.03,101.6,100.03,100.77,234132
2008/05/15,102,104.12,102,104.12,649442
2008/05/16,102.69,102.9,101.3,101.87,662107
2008/05/19,104.57,106,104.57,105.21,591975
2008/05/20,103.94,103.94,102.79,103.21,511350
2008/05/21,101.42,102.19,100.19,100.19,598917
2008/05/22,100.99,101.39,99.51,100.48,567804
2008/05/23,99.98,99.98,98.5,98.89,754810
2008/05/27,101.94,101.94,98.1,99.23,845902
2008/05/28,97.2,98.47,96.7,97.79,1063713
2008/05/29,98.77,99.52,98.26,99.21,488452
2008/05/30,101.68,102.3,101.11,102.05,409812
2008/06/02,103.03,104.22,102.1,102.51,423995
2008/06/03,102.1,103.72,101.92,102.29,469188
2008/06/04,104.61,105.12,104,104.62,850289
2008/06/05,105.35,106.82,105.11,106.74,944685
2008/06/06,105.6,105.6,102.5,102.64,619760
2008/06/09,103.56,103.8,101.86,102.59,357671
2008/06/10,100.19,102.25,100.19,101.59,536443
2008/06/11,103.01,103.58,101.33,101.46,573931
2008/06/12,100.92,101.94,100.42,100.81,435082
2008/06/13,103.48,103.48,101,102.71,421513
2008/06/16,103.05,103.8,102.8,103.8,517978
2008/06/17,103.5,104.4,103,103.27,435613
2008/06/18,103.11,104.36,101.81,102.45,793327
2008/06/19,102.43,102.43,100.76,102.15,620938
2008/06/20,100.39,100.6,97.23,97.71,872903
2008/06/23,99.01,99.01,97.39,97.85,515733
2008/06/24,96.81,96.98,95.49,95.83,858123
2008/06/25,96.49,98.43,95.65,97.14,765351
2008/06/26,96.48,96.48,94.5,94.5,981627
2008/06/27,95.99,95.99,93.91,94.33,710420
2008/06/30,93.9,95,93.8,94,522039
2008/07/01,93.69,93.95,91.94,93.66,1298392
2008/07/02,93.04,94.6,91.21,91.4,1127171
2008/07/03,91.6,92.79,91.23,92,366972
2008/07/07,92.65,93.85,92.55,93.17,632533
2008/07/08,92.81,93.38,91.95,92.84,525851
2008/07/09,92.99,93.6,91.37,91.48,637755
2008/07/10,92.32,93.24,91.4,92.6,645125
2008/07/11,91.5,92.24,89.61,90.52,785795
2008/07/14,90.5,90.53,89,89.37,616512
2008/07/15,88.5,89,87.06,88.23,1598904
2008/07/16,88.01,90.78,87.66,90.73,1001855
2008/07/17,89.82,90.55,89,90.05,1178151
2008/07/18,88.95,89.82,88.61,89.29,495229
2008/07/21,89.94,89.99,88.68,89.27,473479
2008/07/22,91.38,92.92,90.89,92.87,840027
2008/07/23,91.14,93,90.8,91.92,900290
2008/07/24,94.12,94.46,92.86,93.19,896373
2008/07/25,92.51,93.26,91.55,91.82,594316
2008/07/28,90.8,90.8,88.27,88.54,560874
2008/07/29,88.01,90.22,88.01,90.04,517749
2008/07/30,89.3,89.81,88.34,89.05,503116
2008/07/31,85.75,87.16,85.59,86.05,930359
2008/08/01,86,86.81,84.68,85.08,623012
2008/08/04,83.1,83.1,82.08,82.64,803404
2008/08/05,83.5,86.52,83.5,86.11,950045
2008/08/06,85.24,86.93,85.11,86.45,1008035
2008/08/07,84.39,86.77,83.87,85.9,953262
2008/08/08,86.83,90.8,86.49,90.34,1133505
2008/08/11,90.46,93.2,90.46,92.34,1121805
2008/08/12,90.66,92.17,90.66,91.61,847257
2008/08/13,91.45,91.56,89.97,90.54,756302
2008/08/14,89.89,90.63,89.01,89.6,640834
2008/08/15,90.79,91.38,90.19,90.91,380095
2008/08/18,91.79,91.83,90.24,90.75,421803
2008/08/19,89.5,90,88.51,88.92,492735
2008/08/20,88.01,88.53,87.32,88.19,1234238
2008/08/21,87.94,88.51,87.23,88.3,602351
2008/08/22,87.16,89.09,87.08,88.86,613331
2008/08/25,90.22,90.22,88.01,88.18,569925
2008/08/26,88.65,89.68,88.65,89.39,447774
2008/08/27,87.56,88.31,87.04,88,619812
2008/08/28,88.4,88.91,88.07,88.7,658628
2008/08/29,89.83,90.34,89.04,89.59,598399
2008/09/02,89.48,90.89,88.44,88.83,793566
2008/09/03,89.6,90.23,89.08,90.04,834681
2008/09/04,89.6,90.61,87.84,87.96,1051245
2008/09/05,88,89.04,86.98,88.82,943157
2008/09/08,90.17,91.13,89.07,90.67,703741
2008/09/09,90.9,91.98,90.03,90.08,743737
2008/09/10,91.11,92.2,90.53,91.29,1284532
2008/09/11,89.03,91.97,89.03,91.97,391949
2008/09/12,89.25,91.32,88.08,90.92,1065503
2008/09/15,86.89,88,86.14,86.89,1068384
2008/09/16,86.78,89,85.61,88.6,855756
2008/09/17,86.71,86.71,83.38,83.9,952831
2008/09/18,86.17,87.9,83.95,86.64,980603
2008/09/19,88.52,91.42,88.52,91.35,678910
2008/09/22,91.51,91.87,88.02,88.52,648982
2008/09/23,89.12,89.47,86.75,87.78,658914
2008/09/24,89.41,89.74,87.5,88.25,657189
2008/09/25,87.89,91.77,87.89,90.48,1083941
2008/09/26,88.05,90.94,87.88,90.76,516856
2008/09/29,86.93,86.93,81.76,83.56,1176569
2008/09/30,84,86.18,83.95,85.8,912035
2008/10/01,82.63,85.19,82.63,83.9,721275
2008/10/02,82.5,82.5,78.34,78.71,1078651
2008/10/03,78.39,80.61,77.98,78.1,1773534
2008/10/06,75.25,75.54,71,73.38,1382889
2008/10/07,73,73,68.52,68.54,1437263
2008/10/08,64.05,68.2,62.61,67.25,2805520
2008/10/09,67.36,70.78,62,62.4,1867402
2008/10/10,61.74,62.68,57.01,61.25,2139664
2008/10/13,64.99,70.46,64.02,69.52,1665170
2008/10/14,73.19,74.76,69.02,70.75,1396582
2008/10/15,70.75,70.75,63,63.71,1654823
2008/10/16,66.76,67.81,62.41,67.18,1808552
2008/10/17,66.35,69.74,64.78,67.1,973362
2008/10/20,70.63,72.85,69.19,72.85,986043
2008/10/21,72.85,74.68,70.92,71.97,1128847
2008/10/22,69.72,70.94,66.72,67.95,1271213
2008/10/23,68.13,69.5,65.4,69,1258468
2008/10/24,64.99,67.83,64.12,66.09,850502
2008/10/27,65.5,65.5,62,62.17,827146
2008/10/28,67.23,71.1,64.2,70.98,990197
2008/10/29,71.34,74.68,71,71.67,997571
2008/10/30,78.1,78.75,73.97,74.74,1999422
2008/10/31,75.56,76.7,73.5,76.09,1091668
2008/11/03,76.25,77.33,75.57,76.66,828697
2008/11/04,78.89,80.64,78,80.34,1364119
2008/11/05,83,83.75,80.3,80.37,1892167
2008/11/06,71.67,71.67,64.8,67.09,2215512
2008/11/07,68.97,70,66.89,68.52,2155954
2008/11/10,70,70.25,67.69,69.15,1283939
2008/11/11,66.66,67.65,64.22,65.51,1100348
2008/11/12,65.59,65.59,62.69,63.17,1601405
2008/11/13,64,67.74,61.91,67.74,2047441
2008/11/14,64.05,66.18,63.43,63.68,1240390
2008/11/17,62.51,64.53,61.75,62.86,1350118
2008/11/18,62.63,63.74,61.28,63.25,978315
2008/11/19,62.45,63,59.5,59.76,1561401
2008/11/20,60.91,62,58.63,59.79,2560822
2008/11/21,64,64.07,60,63.68,2023694
2008/11/24,64.51,68.3,64.02,67.1,1759630
2008/11/25,65.56,66.8,64.02,65.73,1176004
2008/11/26,62.7,65.59,62.34,65.14,1434937
2008/11/28,63.15,63.5,62.09,63.1,573776
2008/12/01,61.85,61.85,58.4,58.56,1318944
2008/12/02,60.9,62.71,59.9,61.95,2150240
2008/12/03,59.88,62.23,59.1,61.86,1392152
2008/12/04,58.79,60.04,57.95,58.4,2193488
2008/12/05,57.39,58.38,55.41,58.17,1637946
2008/12/08,59,60.97,59,60.18,1369863
2008/12/09,59.18,60.46,59,59.22,1378212
2008/12/10,62.63,63.45,61.78,63.4,1275723
2008/12/11,65.17,65.99,63.75,64.51,1691348
2008/12/12,62.22,63.87,59.82,63.2,1218673
2008/12/15,66.64,66.92,64.8,65.7,1372129
2008/12/16,67.01,69.78,66.15,69.74,2259311
2008/12/17,68.04,68.99,67.89,68.47,1130933
2008/12/18,66.83,68.47,65.1,65.54,1713246
2008/12/19,65.9,66.55,63.64,64.38,1485470
2008/12/22,61.95,63.2,60.15,60.88,1689765
2008/12/23,61.1,61.68,58.95,60.37,1151628
2008/12/24,61.22,61.22,60.31,61.08,589900
2008/12/26,63.51,63.77,62.88,63.65,480662
2008/12/29,65.08,65.08,63.26,64,1084422
2008/12/30,64.01,64.68,63.74,64.58,853871
2008/12/31,64.6,65.84,64.58,65.44,515774
2009/01/02,65.25,66.8,65.22,66.37,677190
2009/01/05,65.68,66.57,65.28,65.62,1004183
2009/01/06,65.86,66.89,65.45,66.41,1228571
2009/01/07,67.15,67.32,66,66.54,1048468
2009/01/08,67.98,68.38,67.23,68.38,1008749
2009/01/09,67.31,67.44,65.83,66.53,799107
2009/01/12,66.68,66.68,64.71,65.62,922422
2009/01/13,63.99,64.09,63.08,63.65,924053
2009/01/14,63.71,63.71,61.52,62.14,1250886
2009/01/15,63.76,64.49,62.26,63.92,1445126
2009/01/16,66.82,67.29,64.82,66.57,1126784
2009/01/20,67.99,68.54,65.64,65.88,1186946
2009/01/21,66.52,67.65,65.44,67.52,1426284
2009/01/22,62.98,63.07,61.37,62.56,1527136
2009/01/23,62.1,62.94,61,62.58,1802933
2009/01/26,62.49,63.28,61.91,62.59,1073268
2009/01/27,66.4,66.64,65.4,66.3,1280652
2009/01/28,67.33,68.34,67.17,67.74,882883
2009/01/29,67.6,67.6,64.94,65.1,1242299
2009/01/30,65.05,65.21,62.94,63.51,1009974
2009/02/02,62.95,64.32,62.75,63.88,975763
2009/02/03,64.37,65.84,64.14,65.59,860517
2009/02/04,67.21,68.6,66.67,66.93,1212735
2009/02/05,67.27,69.09,66.51,68.81,1460873
2009/02/06,65.86,70,65.57,69.38,1535704
2009/02/09,69.95,71.5,69.94,71.14,954916
2009/02/10,69.39,69.71,67.05,67.24,875943
2009/02/11,68.23,68.5,66.85,67.4,914989
2009/02/12,66.92,67.46,65.54,67.46,1566913
2009/02/13,66.52,66.75,65.03,65.45,1514027
2009/02/17,64.76,64.8,63.11,63.45,1020199
2009/02/18,66.02,66.66,65.59,66.03,1320039
2009/02/19,67.24,68.03,65.74,66.02,721955
2009/02/20,64.49,65.1,63.28,64.74,1335505
2009/02/23,63.93,65,61.74,61.9,896912
2009/02/24,64.8,66.95,63.64,66.66,1657886
2009/02/25,66,66.96,64.51,65.54,1108246
2009/02/26,64.22,64.8,62.23,62.6,1821402
2009/02/27,64.16,64.16,62.66,63.14,1313146
2009/03/02,62.39,62.69,60.35,60.66,1127862
2009/03/03,62,62.5,59.82,61.01,2038040
2009/03/04,60.95,61.75,60.35,60.95,1182948
2009/03/05,59.75,60.3,57.71,58.69,1309033
2009/03/06,59.1,59.5,56.96,58.25,1568674
2009/03/09,58.35,58.46,56.79,57.68,1227149
2009/03/10,58.12,60.46,58.03,60.18,1062207
2009/03/11,59.41,60.39,59.01,59.62,1325415
2009/03/12,58.39,60,57.8,59.77,895071
2009/03/13,61.19,61.19,59.33,60.39,714271
2009/03/16,60.99,62.27,60.32,60.46,1073231
2009/03/17,60.52,62.4,60.18,62.4,1018413
2009/03/18,61.73,63.9,60.38,63.27,1034189
2009/03/19,63.37,63.37,61.95,62.2,766666
2009/03/20,61.5,62.15,60.42,60.6,647909
2009/03/23,63.06,65.38,62.73,65.38,1039034
2009/03/24,64.48,64.76,63.33,63.59,981737
2009/03/25,65.21,66.86,64.41,65.97,1532868
2009/03/26,66.66,67.27,65.39,67.07,1521269
2009/03/27,66.02,66.96,65.19,65.59,633196
2009/03/30,64.8,64.95,63,63.53,999456
2009/03/31,65.09,65.09,63.14,63.3,1180590
2009/04/01,66.17,68.38,65.9,67.9,2482888
2009/04/02,69.99,72.74,69.56,71.73,2074493
2009/04/03,73.72,75.34,73.64,75.11,1854301
2009/04/06,74.18,74.37,72.83,73.67,1202104
2009/04/07,73.64,73.83,72.52,73.23,849451
2009/04/08,75.6,76.21,74.91,75.68,1302817
2009/04/09,78.25,79.32,78.2,79.19,943377
2009/04/13,77.52,78.95,77.26,78.71,781738
2009/04/14,76.74,76.8,75.46,75.85,875229
2009/04/15,75.87,77.18,75.85,77.11,551345
2009/04/16,75.84,77.16,75.39,76.69,1031917
2009/04/17,78.57,78.57,76.54,77.14,828737
2009/04/20,77.99,77.99,75.4,75.79,915043
2009/04/21,74.8,76.53,74.8,76.47,528001
2009/04/22,76.13,79.62,76.13,78.29,1221764
2009/04/23,79.97,80,78.33,80,1218070
2009/04/24,80.01,81.9,78.94,80.92,1865430
2009/04/27,78.1,79.99,78.03,78.59,711831
2009/04/28,76.52,77.77,76.28,76.93,892301
2009/04/29,76.9,79.24,76.52,78.33,1034148
2009/04/30,79.78,80.71,78.63,79.16,1408467
2009/05/01,79.25,79.4,78.56,79.17,875559
2009/05/04,79.99,81.73,79.97,81.59,936016
2009/05/05,80.61,82.45,80.61,82.24,780546
2009/05/06,83.77,83.94,82.55,83.54,1033919
2009/05/07,82,83.34,79.6,80.24,1263026
2009/05/08,78.92,79.72,77.52,79.17,1282280
2009/05/11,77.2,77.45,76.29,76.79,906591
2009/05/12,77.11,77.58,76.1,77.05,708710
2009/05/13,75.61,75.75,72.78,73.54,1634237
2009/05/14,73.31,74.24,72.5,73.52,712326
2009/05/15,74.39,75.34,73.65,74.4,565466
2009/05/18,75.1,76.71,75.1,76.47,806921
2009/05/19,77.73,77.73,76.58,76.82,539307
2009/05/20,77.71,78.09,76.08,76.27,949744
2009/05/21,75.77,76.53,75.23,75.83,841106
2009/05/22,76.02,76.39,75.26,75.32,494615
2009/05/26,76.45,78.31,75.5,77.79,807862
2009/05/27,78.78,78.78,76.55,76.9,482193
2009/05/28,78.7,79.89,78.4,79.51,904990
2009/05/29,79.37,80.3,78.68,80.15,721542
2009/06/01,80.98,82.25,80.73,81.72,1046614
2009/06/02,80.89,81.89,80.63,80.99,783020
2009/06/03,79.75,79.85,78.22,78.94,614776
2009/06/04,79.23,80.02,78.95,79.64,450743
2009/06/05,80.79,80.93,79.43,79.8,763675
2009/06/08,80.04,80.36,78.66,79.85,540240
2009/06/09,78.69,80.1,78.69,79.52,541760
2009/06/10,80,80.09,78.22,79.04,466936
2009/06/11,79.25,80.05,78.81,79.08,418487
2009/06/12,78.65,78.84,78,78.84,232484
2009/06/15,78.06,78.06,76.06,76.67,732818
2009/06/16,76.51,77.11,75.62,75.72,543723
2009/06/17,77,77.17,75.5,76.73,516212
2009/06/18,76.49,76.74,75.71,76.27,342781
2009/06/19,76.8,76.91,76.21,76.61,600389
2009/06/22,76.93,76.93,74.33,74.67,814255
2009/06/23,75.39,75.64,74.8,75.15,602217
2009/06/24,75.87,77.3,75.52,76.06,564143
2009/06/25,76.05,77.88,75.75,77.67,611467
2009/06/26,76.3,77.14,76.12,76.34,595296
2009/06/29,74.85,75.8,74.85,75.49,542291
2009/06/30,76.65,76.65,74.91,75.53,694419
2009/07/01,75.03,76.2,75.03,75.3,532334
2009/07/02,74.57,75,73.63,74.09,593988
2009/07/03,74.57,75,73.63,74.09,593988
2009/07/06,75.31,75.97,75.27,75.61,404060
2009/07/07,75.77,75.77,74.22,74.45,387744
2009/07/08,74.02,74.02,72.9,73.66,720746
2009/07/09,73.66,74.14,73.06,73.65,302518
2009/07/10,73.24,73.99,73.02,73.76,202797
2009/07/13,73.98,74.78,73.28,74.59,299406
2009/07/14,74.87,75.61,74.8,75.45,403459
2009/07/15,74.86,75.79,74.69,75.61,1275341
2009/07/16,75.41,75.84,74.92,75.47,494579
2009/07/17,75.01,75.44,74.71,75.3,181991
2009/07/20,75.5,76.39,75.31,76.11,273944
2009/07/21,77.34,77.6,76.65,77.52,396916
2009/07/22,76.28,77.97,76.28,77.41,299636
2009/07/23,77.47,79.89,77.35,79.24,842289
2009/07/24,78.65,80.24,78.65,80.06,372058
2009/07/27,80.15,80.15,79,79.88,330132
